,Site,WY,Month,CF.p,CG.p,SC.p,SH.p,P.p,Mult.p,Unknown.p,Season,PPT1,PPT3,PPT6,PPTwy,CWD1,CWD3,CWD6,CWDwy,MeanMaxT1,MeanMaxT3,MeanMaxT6,MeanMaxTwy,MaxT1,MaxT3,MaxT6,MaxTwy,MeanMinT1,MeanMinT3,MeanMinT6,MeanMinTwy,MinT1,MinT3,MinT6,MinTwy,P1,P3,P6,Pwy,N1,N3,N6,Nwy,TotC1,TotC3,TotC6,TotCwy,Turb1,Turb3,Turb6,Turbwy,DO1,DO3,DO6,DOwy,pH1,pH3,pH6,pHwy,Cond1,Cond3,Cond6,Condwy,H2Otemp1,H2Otemp3,H2Otemp6,H2Otempwy,Flow,rollMean,rollMean3,rollMean6,rollMeanWY,Cat1,Cat3,Cat6,CatWY
155,4,2008,6,0.105367793,0.707753479,0.095427435,0.005964215,0.059642147,0.003976143,0.021868787,Spring,0,30.8,591,1027.2,119.2,119.2,119.2,632.5,28.97,23.49,18.81333333,20.56666667,28.97,28.97,28.97,31.73,11.8,8.156666667,4.96,6.950833333,11.8,3.59,-1.28,-1.28,0.143333333,0.237777778,0.193333333,0.351111111,0,0.266666667,0.278888889,0.219722222,2419.6,2419.6,2067.6,1783.691667,0.516666667,0.794444444,1.438888889,1.249444444,9.623333333,9.815555555,11.015,10.68722222,6.966666667,6.844444445,6.677777778,6.667222222,56.96666667,90.42222222,93.16111111,85.39972222,11.6,12.72222222,9.444444445,9.760833333,5.89,4.257333333,7.894444444,60.775,39.46583562,Dry,Drought,Dry,Dry
156,4,2008,10,0.256728778,0.430641822,0.14699793,0.093167702,0.068322981,0.004140787,0,Fall,103,103.7,121.1,1078.4,0,302.6,620.3,620.3,18.74,27.32666667,27.9,20.9725,18.74,32.55,33.04,33.04,6.38,11.75666667,12.01,7.21,6.38,6.38,6.38,-1.28,0.34,0.167777778,0.17,0.289722222,0.44,0.19,0.121111111,0.251111111,1119.9,1986.366667,2035.316667,1917.858333,0.33,0.421111111,0.449444444,1.179166667,10.62,10.24666667,9.884444444,10.62416667,6.47,6.634444444,7.043333333,6.766666667,64.2,58.05555555,62.04444444,84.97472222,13.18,12.02666667,12.49666667,10.04972222,4.29,57.09566667,22.65788889,15.65438889,39.01372603,Flood,Wet,Average,Dry
157,4,2009,6,0.398,0.504,0.014,0,0.046,0.038,0,Spring,18.8,226,861.4,1266.4,0,0,0,501.1,25.97,22.92,17.37166667,20.3625,25.97,25.97,25.97,33.04,11.72,8.893333333,5.098333333,7.211666667,11.72,3.96,0.22,-0.17,0.426666667,0.142222222,0.082777778,0.296111111,0.356666667,0.215555556,0.418888889,0.381111111,2419.6,1384.133333,1192.3,1452.875,1.1,1.15,1.969444444,1.209444444,9.206666667,9.413333334,10.25388889,10.11027778,7.48,7.213333333,6.857777778,6.936666667,86.1,73.27777778,96.0888889,95.43361111,15.7,14.14444444,10.29444444,10.73305556,4,8.316333333,51.49688889,81.07555556,47.55852055,Average,Average,Dry,Dry
158,4,2009,10,0.241516966,0.48502994,0.161676647,0.05988024,0.047904192,0.001996008,0.001996008,Fall,74.1,78,237.6,1240.7,5,302.4,423.5,423.5,22.93,28.05333333,27.995,20.52666667,22.93,31.01,32.83,32.83,8.06,12.51666667,12.72333333,7.415,8.06,8.06,8.06,-0.17,0.21,0.213333333,0.216111111,0.311388889,0.23,0.197777778,0.18,0.393888889,2419.6,2419.6,2160.733333,1645.016667,0.13,0.458888889,0.779444445,1.209166667,10.95,10.49888889,10.07944444,10.28305556,7.12,7.245555556,7.230555556,7.0125,63.3,60.71111111,61.83888889,96.03083334,9.32,10.90666667,12.22,10.22805556,4.74,56.682,20.45266667,12.65405556,38.78578082,Flood,Wet,Average,Dry
159,4,2010,6,0.078556263,0.76433121,0.082802548,0.002123142,0.055201699,0.016985138,0,Spring,3.7,358.2,993.1,1399,0,0,0,423.5,26.3,19.53333333,16.14833333,19.87833333,26.3,26.3,26.3,32.83,12.4,7.096666667,4.485,7.1725,12.4,3.19,1.49,-0.09,0,0.032222222,0.066666667,0.190833333,0,0.038888889,0.188888889,0.281388889,2419.6,2419.6,1788.933333,1953.725,1.133333333,8.38888889,5.147222223,2.863888889,9.693333333,10.26222222,11.06611111,10.80666667,7.27,6.911111111,7.102222222,7.150555556,53.56666667,53.36666667,83.19999999,98.53055555,15.1,9.966666667,NA,NA,5.51,26.42266667,119.2908889,117.7621111,63.0400274,Wet,Average,Average,Average
160,4,2010,10,0.324427481,0.356870229,0.152671756,0.103053435,0.053435115,0.007633588,0.001908397,Fall,107.7,109.4,210.8,1430.4,0,293.1,412.7,412.7,19.79,26.06333333,25.74833333,19.30333333,19.79,29.7,31.9,31.9,6.81,11.06666667,11.18333333,6.7875,6.81,6.81,5.7,-0.09,0.34,0.181111111,0.105,0.170833333,0.19,0.146666667,0.093888889,0.268055556,613.1,1817.433333,2118.516667,1803.183333,1.1,1,1.71,3.006944445,10.53,10.32555556,10.16,10.70611111,7.08,6.908888889,6.827222222,6.9875,74,66.36666667,60.80555556,99.98055555,12.75,12.65,12.64722222,NA,4.76,12.36766667,6.280666667,22.757,44.03167123,Average,Average,Average,Dry
161,4,2011,6,0.040983607,0.799180328,0.131147541,0.004098361,0.018442623,0.004098361,0.00204918,Spring,62.92,212.43,943.86,1293.86,0,0,0,412.7,24.36,19.83333333,15.80833333,19.12583333,24.36,24.36,24.36,31.9,10.95,6.996666667,4.278333333,6.478333333,10.95,3.95,0.6,-0.63,0.133333333,0.067777778,0.033888889,0.106944444,0.1,0.033333333,0.160555556,0.154722222,328.2,193.6,511.7166667,1177.658333,1.433333333,1.588888889,3.716666667,4.366666667,9.566666667,10.99666667,11.285,10.85638889,6.696666667,6.721111111,6.551111111,6.661944445,58,49.11111111,49.16666667,64.17722222,16.63333333,11.24444444,9.15,10.4825,21.5,31.866,149.6842222,302.9237778,193.8226849,Wet,Wet,Average,Wet
162,4,2011,10,0.133470226,0.490759754,0.205338809,0.102669405,0.063655031,0.004106776,0,Fall,216.38,216.9,365.46,1401.36,0,131.8,131.8,131.8,21.5,28.15333333,26.27833333,19.49916667,21.5,31.8,31.8,31.8,9.8,13.35333333,11.91833333,6.934166667,9.8,9.8,6.09,-0.63,0.37,0.164444444,0.146111111,0.110555556,0.45,0.212222222,0.151666667,0.175277778,1986.3,1033.5,758.45,856.7583333,3.32,1.606666667,1.547777778,4.596666667,9.54,9.82888889,9.885555556,10.68305556,6.54,6.543333333,6.509444445,6.546666667,133.43,82.09888889,70.16055556,69.15472222,11.58,11.97111111,12.80777778,10.41277778,14,39.26233333,15.73133333,27.00766667,65.57654795,Wet,Average,Wet,Average
163,4,2012,6,0.025917927,0.779697624,0.105831533,0,0.05399568,0.034557235,0,Spring,23.54,238.99,904.52,1879.39,7.06,7.06,7.06,138.86,27.2,22.81666667,18.075,20.47333333,27.2,27.2,27.2,31.8,11.81,8.993333333,5.756666667,7.943333333,11.81,5.65,2.12,2.12,0.106666667,0.071111111,0.068333334,0.101944445,0.173333333,0.057777778,0.338888889,0.341111111,488.4,1370.433333,1155.433333,1044.525,2.35,2.138888889,3.347222223,2.460277778,9.296666667,9.729999999,10.46444444,10.26777778,7.553333333,6.43,6.595555556,NA,69.66666667,55.98888889,92.20555556,95.5275,15.3,12.56666667,9.588888889,10.38472222,8.15,10.77766667,109.7276667,129.9281667,73.46479452,Average,Average,Average,Average
164,4,2012,10,0.112449799,0.536144578,0.104417671,0.130522088,0.086345382,0.030120482,0,Fall,100.98,101.08,133.91,1764.38,0,309.1,511.36,511.36,22.11,29.22333333,28.335,20.85,22.11,34.25,34.25,34.25,8.92,13.45333333,12.73833333,7.995833333,8.92,8.92,8.92,2.12,0.08,0.072222222,0.071666667,0.063888889,0.16,0.147777778,0.120555556,0.319444445,2419.6,1684.5,1730.183333,1332.191667,0.98,1.037777778,1.246666667,2.244444445,10.3,9.036666667,9.302777778,10.12138889,7.09,7.002222222,7.028888889,NA,54.33,57.77666667,58.305,88.38027778,10.7,12.18888889,13.11111111,10.28083333,17.5,68.56266667,27.83833333,35.05455556,197.0252603,Flood,Flood,Wet,Wet
165,4,2013,10,0.147704591,0.630738523,0.027944112,0.147704591,0.041916168,0.003992016,0,Fall,67.51,110.08,181.89,433.12,25.75,296.72,539.88,539.88,23.15,26.93333333,27.71166667,21.5275,23.15,30.96,33.42,33.42,9.28,12.47,12.99333333,8.1025,9.28,9.28,9.28,0.76,NA,NA,NA,NA,0.17,0.161111111,0.111111111,0.191388889,1413.6,2084.266667,1313.633333,1277.183333,0.36,0.547777778,0.662777778,0.8675,9.91,9.485555556,9.466666667,10.49388889,7.14,6.753333333,6.902222222,7.115,59.87,52.83444444,60.50055556,71.89222222,11.08,12.30444444,13.23,NA,6.18,9.017666667,5.698777778,11.63316667,67.7029863,Average,Dry,Average,Average
166,4,2014,6,0.055449331,0.847036329,0.028680688,0.001912046,0.045889101,0.013384321,0.007648184,Spring,0,94.39,712.18,1568.12,63.09,63.09,63.09,561.31,29.15,24.44333333,20.31833333,21.83416667,29.15,29.15,29.15,33.42,12.97,9.993333333,7.495,8.963333333,12.97,6.63,4.31,2.16,0.203333333,0.18,0.118333333,NA,0.15,0.19,0.4,0.307777778,1986.3,966.7666667,657.5,1086.916667,0.7,1.573333333,2.406111111,1.528888889,9.6,9.965555557,10.37166667,10.15805556,6.84,7.03,6.863888889,6.865277778,51.26666667,72.75555556,93.77777777,87.96694444,13.7,12.92222222,10.26666667,10.69861111,2.23,3.059,13.11588889,48.05027778,30.41,Drought,Drought,Drought,Drought
167,4,2014,10,0.154,0.742,0.022,0.026,0.046,0.01,0,Fall,17.23,53.81,70.7,1511.96,71.14,360.64,626.53,626.53,22.77,27.67666667,28.315,22.015,22.77,30.97,33.36,33.36,7.56,13.05666667,13.44166667,9.196666667,7.56,7.56,7.56,2.16,0.07,0.156666667,0.133333333,0.126388889,0.1,0.033333333,0.068333333,0.275833333,2419.6,2275.166667,1729.2,1207.475,0.35,0.433333333,1.052777778,1.537777778,10.12,10.34555555,10.23833333,10.45416667,7.13,6.975555555,6.91,6.89,61.97,51.60111111,52.58388889,86.41972222,13.65,13.53888889,13.33611111,10.98222222,291,33.564,13.78477778,9.826611111,67.90413699,Wet,Average,Dry,Average
168,4,2015,10,0.115720524,0.687772926,0.135371179,0.004366812,0.050218341,0,0.006550218,Fall,39.85,43.29,62.09,376.51,0,304.3,614.89,615.8,24.23,28.54333333,28.34166667,22.89916667,24.23,31.82,31.82,31.82,10.79,14.08333333,13.74,9.376666667,10.79,10.79,8.97,0.66,0.65,0.356666667,0.327777778,0.230277778,0.5,0.266666667,0.232222222,0.310833333,1119.9,1841.933333,1643.033333,1629.508333,0.53,0.396666667,0.465,1.438888889,9.07,9.582222221,9.954444443,10.48638889,7.13,7.21,7.231111111,7.323611111,75.37,56.60111111,55.58944445,85.65277778,15.18,16.03777778,14.81888889,12.10944444,1.3,2.586333333,2.204666667,2.811055556,27.40616438,Drought,Drought,Drought,Drought
169,6,2003,6,0.2,0.612,0.14,0,0.048,0,0,Spring,0,246.6,524,1054.7,0,0,0,549.4,30.79,23.25,19.035,22.4075,30.79,30.79,30.79,35.31,13.95,9.326666667,6.098333333,8.71,13.95,4.63,1.58,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,1.961111111,1.672777778,1.209027778,9.443333333,10.45777778,11.44388889,NA,7.4,6.988888889,7.2,7.411111111,161.35,93.60555555,102.5305556,115.3575,19.98333333,13.37222222,10.74722222,13.10527778,4.87,12.871,145.877,116.1123889,84.93454795,Average,Wet,Average,Average
170,6,2003,10,0.075697211,0.717131474,0.11752988,0,0.087649402,0.001992032,0,Fall,0,39.2,94.2,1054.5,79.5,343.5,499,499,24.38,29.47333333,29.92333333,22.27666667,24.38,32.13,36.28,36.28,9.52,13.06,13.36166667,8.709166667,9.52,9.52,9.4,1.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.53,0.343333333,0.596666667,1.190277778,9.81,11.03,10.29166667,NA,7.4,7.566666667,7.3,7.316666667,152.03,122.0988889,118.4355556,123.3236111,11.45,17.21111111,17.70555556,13.08166667,7.44,47.66866667,18.57877778,13.98733333,69.64657534,Wet,Wet,Average,Average
171,6,2004,6,0.487238979,0.408352668,0.044083527,0,0.05800464,0.002320186,0,Spring,0.6,30.4,399.8,946.2,129.5,129.5,129.5,628.5,30.33,25.95666667,21.11166667,23.56083333,30.33,30.33,30.33,36.28,13.75,10.42,7.296666667,9.25,13.75,7.79,2.65,2.65,0,0,NA,NA,0,0.093333333,NA,NA,NA,NA,NA,NA,0.55,0.677777778,3.983333333,2.711388889,7.933333333,9.735555555,10.34,10.71527778,7.133333333,7.333333333,7.172222222,7.200277778,133.7333333,134.1777778,99.58888888,113.3886111,21.4,18.57555556,13.46277778,14.05527778,4.76,6.012333333,10.20733333,91.657,64.91523288,Dry,Drought,Dry,Average
172,6,2004,10,0.274353877,0.630218688,0.049701789,0,0.045725646,0,0,Fall,7.4,13.7,25.5,920.8,75.7,370.1,700.7,700.7,28.07,30.52333333,30.23833333,23.6525,28.07,33.25,34.23,34.23,10.65,12.64666667,12.94166667,9.03,10.65,10.65,9.72,2.65,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,0.87,0.612222222,0.564444445,2.753611111,10.29,9.802222222,9.236666667,10.42194444,6.5,6.122222222,6.716666667,6.8975,162.47,118.4011111,116.7783333,110.7030556,13.42,17.12333333,19.03111111,13.91388889,2.48,46.13966667,18.69133333,36.22066667,84.9259726,Wet,Wet,Wet,Average
173,6,2005,6,0.530408774,0.366899302,0.053838485,0.005982054,0.044865404,0,0,Spring,46.7,240.9,704.6,1131.4,0,0,0,571.2,26.06,22.36333333,19.00333333,22.145,26.06,26.06,26.06,34.23,11.11,9.143333333,6.901666667,8.700833333,11.11,5.81,2.69,2.69,0,0.092222222,0.046111111,0.023055556,0,0.077777778,0.073888889,0.046111111,6.017619505,NA,NA,NA,0.65,1.805555555,2.422222222,NA,8.806666667,9.953333332,10.67388889,10.55805556,7.2,6.511111111,6.906666667,6.744722222,128.8333333,81.57777777,97.76111111,110.5391667,19.3,14.16666667,11.225,12.63,11.7,47.58,152.6666667,162.8627778,98.28413699,Wet,Wet,Average,Average
174,6,2005,10,0.32388664,0.562753036,0.058704453,0,0.048582996,0.002024291,0.004048583,Fall,143.3,151.4,331.1,1268.9,0,293.1,359.9,359.9,22.03,28.31333333,28.26833333,21.74666667,22.03,34.62,36.08,36.08,8.59,12.17,12.69833333,8.733333333,8.59,8.59,8.59,2.69,0,0,0.032777778,0.023055556,0,0,0.021666667,0.046111111,NA,NA,NA,NA,0,0.132222222,0.793888889,NA,5.08,7.721111111,NA,NA,7.32,7.313333333,7.084444445,7.075833333,117.9,109.7444444,101.9555556,109.5138889,12.52,15.88444444,17.08666667,12.56333333,16.6,61.46166667,22.65233333,14.35166667,65.84753425,Flood,Wet,Average,Average
175,6,2006,6,0.50695825,0.41749503,0.035785288,0,0.039761431,0,0,Spring,0.4,273.7,864.7,1311.8,0,0,0,359.9,31.16,24.79666667,19.76166667,22.46833333,31.16,31.16,31.16,36.08,14.78,11.28,8.028333333,9.1375,14.78,7.99,2.97,2.86,0.056666667,0.036666667,0.018333333,0.009166667,0,0,0,0.015,2419.4,1672.1,1298.283333,NA,0.8,2.688888889,3.866666667,2.0525,9.286666667,9.968888888,11.01555556,NA,7.136666667,6.795555556,6.619444444,7.009722222,161.8666667,96.34444446,73.02222223,105.1336111,16.53333333,13.82222222,10.56666667,12.26166667,5.02,15.83866667,313.9584444,393.9903333,250.0670137,Average,Flood,Flood,Flood
176,6,2006,10,0.146825397,0.698412698,0.083333333,0.007936508,0.063492063,0,0,Fall,31.6,31.8,58.3,1192.2,47.6,347.6,539.4,539.4,23.28,28.83,30.03166667,22.61666667,23.28,32.56,36.31,36.31,10.25,12.56,13.55833333,9.215,10.25,10.25,10.25,2.86,0,0,0.018333333,0.009166667,0,0,0,0.015,2419.6,2419.6,2419.566667,NA,0.1,0.111111111,0.516666667,2.045833333,NA,NA,NA,NA,6.57,6.821111111,6.764444445,6.805,147.4,134.6666667,131.3333333,113.4308333,11.4,14.9,16.33333333,11.77666667,6.59,6.154666667,5.885777778,52.36855556,94.47306849,Dry,Average,Flood,Average
177,6,2007,6,0.360160966,0.482897384,0.098591549,0.006036217,0.042253521,0.002012072,0.00804829,Spring,8,107.1,409.1,1060.3,64.1,64.1,64.1,603.5,30.2,25.98333333,19.7,22.7525,30.2,30.2,30.2,36.31,12.7,9.766666667,6.563333333,8.831666667,12.7,6.34,2.9,2.9,0,0.021111111,0.093333333,0.050833333,0,0,0.121111111,0.060555556,2419.6,1841.966667,1411.933333,1752.558333,0.933333333,0.96,10.39388889,5.271111111,9.516666667,9.736666667,10.57944445,NA,6.6,7.171111111,NA,NA,69.96666667,100.2888889,99.04444443,130.5252778,14.6,14.05555556,10.53333333,11.87333333,3.47,7.842,20.72177778,54.35755556,34.79542466,Average,Dry,Dry,Drought
178,6,2007,10,0.256097561,0.605691057,0.091463415,0,0.042682927,0,0.004065041,Fall,8.2,28.7,63.1,1058.6,69,345.1,608.6,608.6,23.25,28.10333333,29.26166667,22.4075,23.25,33.79,34.35,34.35,7.65,11.13,12.035,8.310833333,7.65,7.65,7.65,2.9,0,0,0.010555556,0.050833333,0,0,0,0.060555556,2419.6,2419.6,2419.6,1752.558333,0.92,0.373333333,0.495,5.329722222,9.6,9.373333333,9.349444445,10.46777778,7.27,7.221111111,6.905,NA,168.03,115.2544444,103.5105556,122.7805556,12.62,16.01777778,17.27,12.36111111,1.61,5.170333333,4.855333333,20.4295,249.7993699,Dry,Dry,Average,Flood
179,6,2008,6,0.243902439,0.575984991,0.054409006,0.00750469,0.076923077,0.003752345,0.037523452,Spring,0,14.2,424.2,722.1,138.8,138.8,138.8,683.3,30.98,25.79,21.05833333,22.85666667,30.98,30.98,30.98,34.35,12.72,9.373333333,6.075,7.806666667,12.72,5.11,-0.98,-0.98,0.066666667,0.022222222,0.011111111,0.045555556,0,0.076666667,0.116111111,0.092222222,2419.6,1673.833333,1330.783333,1730.783333,0.36,0.232222222,1.405,5.282777778,9.57,9.986666667,11.22888889,NA,7.55,7.615555555,7.335555556,7.089444445,101.2666667,179.1777778,141.5055556,139.8411111,20.1,16.27777778,11.43333333,13.20194444,5.89,4.257333333,7.894444444,60.775,39.46583562,Dry,Drought,Dry,Dry
180,6,2008,10,0.605108055,0.347740668,0.029469548,0,0.017681729,0,0,Fall,76.5,76.6,82.5,768.7,0,306.2,647.1,647.1,21.14,29.22666667,29.93,23.19333333,21.14,34.52,35.02,35.02,8.06,12.44333333,12.76,8.165,8.06,8.06,8.06,-0.98,0,0,0.011111111,0.045555556,0,0,0.017222222,0.092222222,509.9,1783.033333,2101.316667,1571.641667,0.17,0.801111111,0.610555556,5.43,11.07,9.702222222,9.518888888,NA,6.73,6.88,7.276666667,7.1325,240.2,145.6222222,136.3222222,146.9636111,10.42,16.56222222,18.19777778,13.26305556,4.29,57.09566667,22.65788889,15.65438889,39.01372603,Flood,Wet,Average,Dry
181,6,2009,6,0.142581888,0.728323699,0.055876686,0.003853565,0.065510597,0.003853565,0,Spring,15.3,159.4,573.8,865.1,0,0,0,510.3,28.02,24.89333333,19.57666667,22.58666667,28.02,28.02,28.02,35.02,13.43,10.81,6.811666667,8.43,13.43,6.25,1.51,1.28,0,0,0,0,0,0,0.095,0.0475,2419.6,1829.333333,1442.883333,1584.883333,0.64,1.124444445,1.667777778,1.158888889,10.20666667,10.98444444,12.03,11.04416667,7.806666667,7.697777778,7.182222222,7.191666667,158.8333333,130.3333333,137.4944444,157.1247222,17.33333333,13.41111111,9.611111111,11.96861111,4,8.316333333,51.49688889,81.07555556,47.55852055,Average,Average,Dry,Dry
182,6,2009,10,0.183794466,0.687747036,0.077075099,0,0.051383399,0,0,Fall,49.5,53.8,178.6,842.2,30.1,333,497.2,499.2,25.1,29.92333333,29.985,22.77666667,25.1,32.91,35.21,35.21,8.9,13.75666667,14.085,8.828333333,8.9,8.9,8.9,1.28,0,0,0,0,0,0.033333333,0.016666667,0.055833333,2419.6,2419.6,2419.6,1744.025,0,0.572222222,0.912222222,1.116944445,11.12,9.334444443,9.808888888,11.02944444,7.61,7.63,7.596111111,7.381388889,113.4,101.3333333,106.9444444,147.1913889,10.5,15.5,15.72222222,11.40305556,4.74,56.682,20.45266667,12.65405556,38.78578082,Flood,Wet,Average,Dry
183,6,2010,6,0.212475634,0.740740741,0.033138402,0,0.013645224,0,0,Spring,1.3,248.2,683.4,955.7,0,0,0,497.2,28.48,21.59333333,18.38333333,22.135,28.48,28.48,28.48,35.21,13.98,9.06,6.235,8.6775,13.98,5.4,2.92,0.86,0,0,0,0,0,0,0.022777778,0.019722222,2419.6,2419.6,1530.666667,1630.716667,1.233333333,3.011111111,2.605555555,1.65,12.34666667,11.85,12.38722222,11.67055556,7.576666667,7.4,7.887777778,7.734166667,92.6,74.63333333,107.6611111,109.7447222,17.6,11.16666667,10.03333333,11.20583333,5.51,26.42266667,119.2908889,117.7621111,63.0400274,Wet,Average,Average,Average
184,6,2010,10,0.541666667,0.400793651,0.015873016,0,0.041666667,0,0,Fall,78.9,80.5,145.5,982.4,0,300,432.3,432.3,21.64,27.81666667,27.705,21.51583333,21.64,31.56,34.1,34.1,8.76,12.5,12.75333333,8.378333333,8.76,8.76,7.8,0.86,0,0.025555556,0.012777778,0.006388889,0,0.036666667,0.018333333,0.020555556,2419.6,2419.6,2419.6,1630.716667,0.35,0.588888889,1.35,1.633333333,10.23,9.868888889,10.44277778,11.8075,7.43,7.343333333,7.368333333,7.645,118.4,114.1333333,102.6666667,112.6780556,15.2,17.06666667,16.3,11.83916667,4.76,12.36766667,6.280666667,22.757,44.03167123,Average,Average,Average,Dry
185,6,2011,6,0.071574642,0.744376278,0.106339468,0.00408998,0.067484663,0.00204499,0.00408998,Spring,48.77,145.06,687.1,937.8,0,0,0,432.3,26.16,21.75666667,17.53333333,20.97416667,26.16,26.16,26.16,34.1,12.23,8.603333333,5.861666667,8.065833333,12.23,5.87,2.19,1.85,0.13,0.064444444,0.032222222,0.0275,0,0,0,0.009166667,2419.6,1496.533333,1259.616667,1678.675,1.52,1.94,16.13666667,8.811388888,9.38,10.71,11.285,10.78722222,6.68,6.794444445,6.578888889,6.955555556,92.96666667,73,63.55,106.9666667,17.8,11.96666667,9.75,12.52833333,21.5,31.866,149.6842222,302.9237778,193.8226849,Wet,Wet,Average,Wet
186,6,2011,10,0.265895954,0.50867052,0.142581888,0.001926782,0.080924855,0,0,Fall,157.6,157.6,302.66,1093.8,0,0,0,0,23.12,29.42,25.58833333,20.33666667,23.12,33.29,33.29,33.29,11.2,14.28333333,11.44333333,7.805,11.2,11.2,5.87,1.85,0.26,0.145555556,0.118888889,0.064444444,0.1,0.033333333,0.016666667,0.008333333,686.7,NA,NA,NA,0.39,0.325555556,0.77,8.741944444,9.24,8.642222222,9.205,10.43972222,7.04,7.04,7.136111111,6.926944445,160.3,133.1888889,118.1666667,114.2722222,13.87,17.54666667,16.74,12.48166667,14,39.26233333,15.73133333,27.00766667,65.57654795,Wet,Average,Wet,Average
187,6,2012,6,0.115909091,0.520454545,0.322727273,0.002272727,0.036363636,0.002272727,0,Spring,9.4,164.28,648.11,1392.19,0,0,0,0,29.23,24.71,19.80833333,21.74833333,29.23,29.23,29.23,33.29,12.54,9.966666667,6.843333333,8.821666667,12.54,7.07,3.01,3.01,0,0.033333333,0.122222222,0.104444444,0.113333333,0.037777778,0.104444444,0.091388889,2419.6,933.1,898.3166667,NA,0.783333333,1.496666666,17.99,9.196944444,8.333333333,9.492222221,11.23222222,10.75583333,5.466666667,6.434444444,6.745,7.043333333,135.1666667,93.03333335,NA,NA,20.1,15.5,NA,NA,8.15,10.77766667,109.7276667,129.9281667,73.46479452,Average,Average,Average,Average
188,6,2012,10,0.547112462,0.287740628,0.087132725,0,0.078014184,0,0,Fall,73.36,73.38,237.66,1416.8,19.79,332.89,332.89,332.89,23.48,30.53333333,27.62166667,21.77333333,23.48,35.57,35.57,35.57,10.37,14.24333333,12.105,8.725833333,10.37,10.37,7.07,3.01,0,0.046666667,0.036666667,0.079444444,0,0,0.018888889,0.083055556,344.8,1354.7,NA,NA,0.23,0.393333333,0.477777778,9.161666666,9.64,9.063333333,9.128888889,10.92861111,7.47,7.523333333,7.1,7.1375,116,104.8666667,108.0605556,NA,12.43,17.78666667,17.985,NA,17.5,68.56266667,27.83833333,35.05455556,197.0252603,Flood,Flood,Wet,Wet
189,6,2012,11,0.225609756,0.544715447,0.12195122,0,0.103658537,0.004065041,0,Fall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
190,6,2013,10,0.094650206,0.66255144,0.037037037,0.030864198,0.16255144,0.012345679,0,Fall,48.16,75.18,123.4,307.04,45.91,338.06,611.7,628.57,24.74,28.51333333,29.43833333,23.12,24.74,32.35,35,35,10.46,13.27,13.8,8.925,10.46,10.46,10.46,1.17,NA,NA,NA,NA,0,0,0.117222222,0.132222222,461.1,768.0333333,1250.45,780.75,0.26,0.26,0.228888889,0.541666667,10.44,9.517777778,9.150555556,NA,7.12,7.458888889,7.616111111,7.668055556,106.4,103.8777778,106.6055556,117.725,10.8,NA,NA,NA,6.18,9.017666667,5.698777778,11.63316667,67.7029863,Average,Dry,Average,Average
191,6,2014,6,0.228070175,0.614035088,0.074074074,0.003898635,0.072124756,0.003898635,0.005847953,Spring,0,60.27,527.26,1163.84,74.55,74.55,75.74,620.3,31.19,26.46333333,22.115,23.51,31.19,31.19,31.19,35,13.74,10.94,8.351666667,9.828333333,13.74,7.79,4.65,3.41,0.206666667,0.215555556,0.139444445,NA,0,0,0.133055556,0.084861111,1413.6,795.9666667,547.7833333,618.5333333,0.15,0.538888889,1.440555556,0.811666667,8.646666667,9.076111111,10.43027778,10.31541667,7.68,7.852222222,7.736666667,7.646388889,92.33333333,141.4,139.6222222,116.1613889,19.1,17.68888889,12.59444444,NA,2.23,3.059,13.11588889,48.05027778,30.41,Drought,Drought,Drought,Drought
192,6,2014,10,0.198818898,0.706692913,0.05511811,0,0.037401575,0.001968504,0,Fall,15.01,37.99,47.29,1126.65,75.75,381.7,663.45,664.64,24.39,29.23333333,30.045,23.68083333,24.39,32.49,34.89,34.89,8.41,13.62333333,14.04833333,9.976666667,8.41,8.41,8.41,3.41,0.05,0.05,0.107777778,0.110833333,0,0,0,0.084861111,1203.3,890.7,1138.466667,763.6583333,0,0.044444445,0.454444445,0.936944445,9.72,9.162222222,8.803611111,10.11013889,7.02,7.321111111,7.613333333,7.6275,157.93,105.11,105.6383333,115.0361111,13.88,17.03777778,18.65222222,13.62055556,291,33.564,13.78477778,9.826611111,67.90413699,Wet,Average,Dry,Average
